Running in TSCNN mode
Writing logs to logs/CNN_bn_bs=32_lr=0.001_momentum=0.9_run_61
Number of params layer 1: 288
Number of params layer 2: 9216
Number of params layer 3: 18432
Number of params layer 4: 36864
Number of params layer 5: 15860736
Number of params: 15936170
Number of params layer 1: 288
Number of params layer 2: 9216
Number of params layer 3: 18432
Number of params layer 4: 36864
Number of params layer 5: 15860736
Number of params: 15936170
model: lmc, epoch: [9], step: [1240/1581], batch loss: 1.65634, batch accuracy: 71.88, data load time: 0.00032, step time: 0.01825
model: mc, epoch: [9], step: [1240/1581], batch loss: 1.65089, batch accuracy: 75.00, data load time: 0.00032, step time: 0.01825
model: lmc, epoch: [9], step: [1250/1581], batch loss: 1.50880, batch accuracy: 90.62, data load time: 0.00033, step time: 0.01817
model: mc, epoch: [9], step: [1250/1581], batch loss: 1.63267, batch accuracy: 75.00, data load time: 0.00033, step time: 0.01817
model: lmc, epoch: [9], step: [1260/1581], batch loss: 1.57917, batch accuracy: 84.38, data load time: 0.00624, step time: 0.02004
model: mc, epoch: [9], step: [1260/1581], batch loss: 1.63314, batch accuracy: 75.00, data load time: 0.00624, step time: 0.02004
model: lmc, epoch: [9], step: [1270/1581], batch loss: 1.72296, batch accuracy: 71.88, data load time: 0.00030, step time: 0.01844
model: mc, epoch: [9], step: [1270/1581], batch loss: 1.71844, batch accuracy: 71.88, data load time: 0.00030, step time: 0.01844
model: lmc, epoch: [9], step: [1280/1581], batch loss: 1.52448, batch accuracy: 87.50, data load time: 0.00031, step time: 0.01876
model: mc, epoch: [9], step: [1280/1581], batch loss: 1.55004, batch accuracy: 84.38, data load time: 0.00031, step time: 0.01876
model: lmc, epoch: [9], step: [1290/1581], batch loss: 1.54722, batch accuracy: 87.50, data load time: 0.00030, step time: 0.01871
model: mc, epoch: [9], step: [1290/1581], batch loss: 1.63516, batch accuracy: 75.00, data load time: 0.00030, step time: 0.01871
model: lmc, epoch: [9], step: [1300/1581], batch loss: 1.48226, batch accuracy: 100.00, data load time: 0.00049, step time: 0.02486
model: mc, epoch: [9], step: [1300/1581], batch loss: 1.65547, batch accuracy: 78.12, data load time: 0.00049, step time: 0.02486
model: lmc, epoch: [9], step: [1310/1581], batch loss: 1.61289, batch accuracy: 90.62, data load time: 0.00031, step time: 0.01882
model: mc, epoch: [9], step: [1310/1581], batch loss: 1.61718, batch accuracy: 78.12, data load time: 0.00031, step time: 0.01882
model: lmc, epoch: [9], step: [1320/1581], batch loss: 1.51153, batch accuracy: 93.75, data load time: 0.00030, step time: 0.01818
model: mc, epoch: [9], step: [1320/1581], batch loss: 1.58398, batch accuracy: 75.00, data load time: 0.00030, step time: 0.01818
model: lmc, epoch: [9], step: [1330/1581], batch loss: 1.57778, batch accuracy: 87.50, data load time: 0.00030, step time: 0.01989
model: mc, epoch: [9], step: [1330/1581], batch loss: 1.58610, batch accuracy: 81.25, data load time: 0.00030, step time: 0.01989
model: lmc, epoch: [9], step: [1340/1581], batch loss: 1.55186, batch accuracy: 90.62, data load time: 0.00657, step time: 0.01976
model: mc, epoch: [9], step: [1340/1581], batch loss: 1.64363, batch accuracy: 75.00, data load time: 0.00657, step time: 0.01976
model: lmc, epoch: [9], step: [1350/1581], batch loss: 1.60212, batch accuracy: 84.38, data load time: 0.00030, step time: 0.04159
model: mc, epoch: [9], step: [1350/1581], batch loss: 1.60950, batch accuracy: 71.88, data load time: 0.00030, step time: 0.04159
model: lmc, epoch: [9], step: [1360/1581], batch loss: 1.60336, batch accuracy: 84.38, data load time: 0.00029, step time: 0.01817
model: mc, epoch: [9], step: [1360/1581], batch loss: 1.55813, batch accuracy: 87.50, data load time: 0.00029, step time: 0.01817
model: lmc, epoch: [9], step: [1370/1581], batch loss: 1.52075, batch accuracy: 90.62, data load time: 0.00507, step time: 0.02615
model: mc, epoch: [9], step: [1370/1581], batch loss: 1.68815, batch accuracy: 75.00, data load time: 0.00507, step time: 0.02615
model: lmc, epoch: [9], step: [1380/1581], batch loss: 1.54888, batch accuracy: 84.38, data load time: 0.00031, step time: 0.01848
model: mc, epoch: [9], step: [1380/1581], batch loss: 1.60305, batch accuracy: 71.88, data load time: 0.00031, step time: 0.01848
model: lmc, epoch: [9], step: [1390/1581], batch loss: 1.50396, batch accuracy: 93.75, data load time: 0.00033, step time: 0.01948
model: mc, epoch: [9], step: [1390/1581], batch loss: 1.51959, batch accuracy: 90.62, data load time: 0.00033, step time: 0.01948
model: lmc, epoch: [9], step: [1400/1581], batch loss: 1.61048, batch accuracy: 84.38, data load time: 0.00033, step time: 0.01975
model: mc, epoch: [9], step: [1400/1581], batch loss: 1.53017, batch accuracy: 87.50, data load time: 0.00033, step time: 0.01975
model: lmc, epoch: [9], step: [1410/1581], batch loss: 1.49748, batch accuracy: 93.75, data load time: 0.00678, step time: 0.02241
model: mc, epoch: [9], step: [1410/1581], batch loss: 1.57005, batch accuracy: 84.38, data load time: 0.00678, step time: 0.02241
model: lmc, epoch: [9], step: [1420/1581], batch loss: 1.50485, batch accuracy: 93.75, data load time: 0.00450, step time: 0.02184
model: mc, epoch: [9], step: [1420/1581], batch loss: 1.54325, batch accuracy: 84.38, data load time: 0.00450, step time: 0.02184
model: lmc, epoch: [9], step: [1430/1581], batch loss: 1.54145, batch accuracy: 93.75, data load time: 0.00030, step time: 0.02191
model: mc, epoch: [9], step: [1430/1581], batch loss: 1.56085, batch accuracy: 87.50, data load time: 0.00030, step time: 0.02191
model: lmc, epoch: [9], step: [1440/1581], batch loss: 1.64231, batch accuracy: 81.25, data load time: 0.00664, step time: 0.02293
model: mc, epoch: [9], step: [1440/1581], batch loss: 1.79830, batch accuracy: 56.25, data load time: 0.00664, step time: 0.02293
model: lmc, epoch: [9], step: [1450/1581], batch loss: 1.50498, batch accuracy: 90.62, data load time: 0.00032, step time: 0.01907
model: mc, epoch: [9], step: [1450/1581], batch loss: 1.57508, batch accuracy: 75.00, data load time: 0.00032, step time: 0.01907
model: lmc, epoch: [9], step: [1460/1581], batch loss: 1.53634, batch accuracy: 84.38, data load time: 0.00032, step time: 0.01824
model: mc, epoch: [9], step: [1460/1581], batch loss: 1.60991, batch accuracy: 68.75, data load time: 0.00032, step time: 0.01824
model: lmc, epoch: [9], step: [1470/1581], batch loss: 1.58352, batch accuracy: 81.25, data load time: 0.00109, step time: 0.03056
model: mc, epoch: [9], step: [1470/1581], batch loss: 1.64690, batch accuracy: 75.00, data load time: 0.00109, step time: 0.03056
model: lmc, epoch: [9], step: [1480/1581], batch loss: 1.62825, batch accuracy: 81.25, data load time: 0.00501, step time: 0.01807
model: mc, epoch: [9], step: [1480/1581], batch loss: 1.65231, batch accuracy: 78.12, data load time: 0.00501, step time: 0.01807
model: lmc, epoch: [9], step: [1490/1581], batch loss: 1.57395, batch accuracy: 78.12, data load time: 0.00030, step time: 0.02318
model: mc, epoch: [9], step: [1490/1581], batch loss: 1.53453, batch accuracy: 87.50, data load time: 0.00030, step time: 0.02318
model: lmc, epoch: [9], step: [1500/1581], batch loss: 1.65071, batch accuracy: 75.00, data load time: 0.00031, step time: 0.02920
model: mc, epoch: [9], step: [1500/1581], batch loss: 1.78716, batch accuracy: 71.88, data load time: 0.00031, step time: 0.02920
model: lmc, epoch: [9], step: [1510/1581], batch loss: 1.59000, batch accuracy: 81.25, data load time: 0.00030, step time: 0.02236
model: mc, epoch: [9], step: [1510/1581], batch loss: 1.85644, batch accuracy: 62.50, data load time: 0.00030, step time: 0.02236
model: lmc, epoch: [9], step: [1520/1581], batch loss: 1.52568, batch accuracy: 90.62, data load time: 0.00267, step time: 0.02178
model: mc, epoch: [9], step: [1520/1581], batch loss: 1.57706, batch accuracy: 81.25, data load time: 0.00267, step time: 0.02178
model: lmc, epoch: [9], step: [1530/1581], batch loss: 1.50205, batch accuracy: 93.75, data load time: 0.00025, step time: 0.02658
model: mc, epoch: [9], step: [1530/1581], batch loss: 1.58481, batch accuracy: 78.12, data load time: 0.00025, step time: 0.02658
model: lmc, epoch: [9], step: [1540/1581], batch loss: 1.52422, batch accuracy: 90.62, data load time: 0.00019, step time: 0.01720
model: mc, epoch: [9], step: [1540/1581], batch loss: 1.53669, batch accuracy: 87.50, data load time: 0.00019, step time: 0.01720
model: lmc, epoch: [9], step: [1550/1581], batch loss: 1.56673, batch accuracy: 81.25, data load time: 0.00019, step time: 0.01716
model: mc, epoch: [9], step: [1550/1581], batch loss: 1.65802, batch accuracy: 71.88, data load time: 0.00019, step time: 0.01716
model: lmc, epoch: [9], step: [1560/1581], batch loss: 1.62376, batch accuracy: 84.38, data load time: 0.00018, step time: 0.01718
model: mc, epoch: [9], step: [1560/1581], batch loss: 1.86060, batch accuracy: 59.38, data load time: 0.00018, step time: 0.01718
model: lmc, epoch: [9], step: [1570/1581], batch loss: 1.55728, batch accuracy: 84.38, data load time: 0.00018, step time: 0.01718
model: mc, epoch: [9], step: [1570/1581], batch loss: 1.62562, batch accuracy: 78.12, data load time: 0.00018, step time: 0.01718
model: lmc, epoch: [9], step: [1580/1581], batch loss: 1.54822, batch accuracy: 88.89, data load time: 0.00013, step time: 0.01344
model: mc, epoch: [9], step: [1580/1581], batch loss: 1.57477, batch accuracy: 88.89, data load time: 0.00013, step time: 0.01344
validation loss: 1.77602, accuracy: 77.59
class 0 accuracy:                 76.000
class 1 accuracy:                 90.909
class 2 accuracy:                 75.000
class 3 accuracy:                 81.000
class 4 accuracy:                 74.000
class 5 accuracy:                 54.839
class 6 accuracy:                 96.875
class 7 accuracy:                 95.833
class 8 accuracy:                 55.422
class 9 accuracy:                 76.000
model: lmc, epoch: [10], step: [9/1581], batch loss: 1.61412, batch accuracy: 78.12, data load time: 0.00735, step time: 0.02015
model: mc, epoch: [10], step: [9/1581], batch loss: 1.65707, batch accuracy: 68.75, data load time: 0.00735, step time: 0.02015
model: lmc, epoch: [10], step: [19/1581], batch loss: 1.49739, batch accuracy: 93.75, data load time: 0.00027, step time: 0.01840
model: mc, epoch: [10], step: [19/1581], batch loss: 1.52931, batch accuracy: 84.38, data load time: 0.00027, step time: 0.01840
model: lmc, epoch: [10], step: [29/1581], batch loss: 1.55265, batch accuracy: 87.50, data load time: 0.00090, step time: 0.02765
model: mc, epoch: [10], step: [29/1581], batch loss: 1.70590, batch accuracy: 68.75, data load time: 0.00090, step time: 0.02765
model: lmc, epoch: [10], step: [39/1581], batch loss: 1.62328, batch accuracy: 78.12, data load time: 0.00027, step time: 0.02871
model: mc, epoch: [10], step: [39/1581], batch loss: 1.57049, batch accuracy: 78.12, data load time: 0.00027, step time: 0.02871
model: lmc, epoch: [10], step: [49/1581], batch loss: 1.49840, batch accuracy: 93.75, data load time: 0.00028, step time: 0.01832
model: mc, epoch: [10], step: [49/1581], batch loss: 1.64369, batch accuracy: 84.38, data load time: 0.00028, step time: 0.01832
model: lmc, epoch: [10], step: [59/1581], batch loss: 1.65869, batch accuracy: 75.00, data load time: 0.00033, step time: 0.01950
model: mc, epoch: [10], step: [59/1581], batch loss: 1.75408, batch accuracy: 53.12, data load time: 0.00033, step time: 0.01950
model: lmc, epoch: [10], step: [69/1581], batch loss: 1.54540, batch accuracy: 87.50, data load time: 0.00031, step time: 0.02843
model: mc, epoch: [10], step: [69/1581], batch loss: 1.57698, batch accuracy: 84.38, data load time: 0.00031, step time: 0.02843
model: lmc, epoch: [10], step: [79/1581], batch loss: 1.54641, batch accuracy: 84.38, data load time: 0.00041, step time: 0.01803
model: mc, epoch: [10], step: [79/1581], batch loss: 1.57279, batch accuracy: 81.25, data load time: 0.00041, step time: 0.01803
model: lmc, epoch: [10], step: [89/1581], batch loss: 1.57352, batch accuracy: 87.50, data load time: 0.00028, step time: 0.01867
model: mc, epoch: [10], step: [89/1581], batch loss: 1.65996, batch accuracy: 78.12, data load time: 0.00028, step time: 0.01867
model: lmc, epoch: [10], step: [99/1581], batch loss: 1.58295, batch accuracy: 81.25, data load time: 0.00028, step time: 0.03077
model: mc, epoch: [10], step: [99/1581], batch loss: 1.69431, batch accuracy: 78.12, data load time: 0.00028, step time: 0.03077
model: lmc, epoch: [10], step: [109/1581], batch loss: 1.53541, batch accuracy: 87.50, data load time: 0.00031, step time: 0.01804
model: mc, epoch: [10], step: [109/1581], batch loss: 1.57205, batch accuracy: 78.12, data load time: 0.00031, step time: 0.01804
model: lmc, epoch: [10], step: [119/1581], batch loss: 1.48620, batch accuracy: 96.88, data load time: 0.00996, step time: 0.01813
model: mc, epoch: [10], step: [119/1581], batch loss: 1.55279, batch accuracy: 81.25, data load time: 0.00996, step time: 0.01813
model: lmc, epoch: [10], step: [129/1581], batch loss: 1.51477, batch accuracy: 90.62, data load time: 0.00030, step time: 0.01921
model: mc, epoch: [10], step: [129/1581], batch loss: 1.57689, batch accuracy: 78.12, data load time: 0.00030, step time: 0.01921
model: lmc, epoch: [10], step: [139/1581], batch loss: 1.57313, batch accuracy: 78.12, data load time: 0.00036, step time: 0.01871
model: mc, epoch: [10], step: [139/1581], batch loss: 1.67777, batch accuracy: 71.88, data load time: 0.00036, step time: 0.01871
model: lmc, epoch: [10], step: [149/1581], batch loss: 1.51182, batch accuracy: 90.62, data load time: 0.01083, step time: 0.01809
model: mc, epoch: [10], step: [149/1581], batch loss: 1.60643, batch accuracy: 68.75, data load time: 0.01083, step time: 0.01809
model: lmc, epoch: [10], step: [159/1581], batch loss: 1.52160, batch accuracy: 90.62, data load time: 0.00031, step time: 0.01811
model: mc, epoch: [10], step: [159/1581], batch loss: 1.59810, batch accuracy: 78.12, data load time: 0.00031, step time: 0.01811
model: lmc, epoch: [10], step: [169/1581], batch loss: 1.51948, batch accuracy: 90.62, data load time: 0.00027, step time: 0.01798
model: mc, epoch: [10], step: [169/1581], batch loss: 1.71474, batch accuracy: 62.50, data load time: 0.00027, step time: 0.01798
model: lmc, epoch: [10], step: [179/1581], batch loss: 1.54208, batch accuracy: 84.38, data load time: 0.00029, step time: 0.03001
model: mc, epoch: [10], step: [179/1581], batch loss: 1.58348, batch accuracy: 84.38, data load time: 0.00029, step time: 0.03001
model: lmc, epoch: [10], step: [189/1581], batch loss: 1.52686, batch accuracy: 90.62, data load time: 0.00030, step time: 0.01809
model: mc, epoch: [10], step: [189/1581], batch loss: 1.66288, batch accuracy: 68.75, data load time: 0.00030, step time: 0.01809
model: lmc, epoch: [10], step: [199/1581], batch loss: 1.60751, batch accuracy: 81.25, data load time: 0.00597, step time: 0.01960
model: mc, epoch: [10], step: [199/1581], batch loss: 1.65743, batch accuracy: 68.75, data load time: 0.00597, step time: 0.01960
model: lmc, epoch: [10], step: [209/1581], batch loss: 1.55215, batch accuracy: 87.50, data load time: 0.00029, step time: 0.02821
model: mc, epoch: [10], step: [209/1581], batch loss: 1.81170, batch accuracy: 71.88, data load time: 0.00029, step time: 0.02821
model: lmc, epoch: [10], step: [219/1581], batch loss: 1.54032, batch accuracy: 84.38, data load time: 0.00758, step time: 0.01982
model: mc, epoch: [10], step: [219/1581], batch loss: 1.61385, batch accuracy: 78.12, data load time: 0.00758, step time: 0.01982
model: lmc, epoch: [10], step: [229/1581], batch loss: 1.55714, batch accuracy: 87.50, data load time: 0.00031, step time: 0.01822
model: mc, epoch: [10], step: [229/1581], batch loss: 1.60465, batch accuracy: 75.00, data load time: 0.00031, step time: 0.01822
model: lmc, epoch: [10], step: [239/1581], batch loss: 1.57632, batch accuracy: 87.50, data load time: 0.00034, step time: 0.01806
model: mc, epoch: [10], step: [239/1581], batch loss: 1.69816, batch accuracy: 65.62, data load time: 0.00034, step time: 0.01806
model: lmc, epoch: [10], step: [249/1581], batch loss: 1.65815, batch accuracy: 71.88, data load time: 0.01773, step time: 0.01832
model: mc, epoch: [10], step: [249/1581], batch loss: 1.67888, batch accuracy: 68.75, data load time: 0.01773, step time: 0.01832
model: lmc, epoch: [10], step: [259/1581], batch loss: 1.59542, batch accuracy: 87.50, data load time: 0.00288, step time: 0.02937
model: mc, epoch: [10], step: [259/1581], batch loss: 1.58384, batch accuracy: 87.50, data load time: 0.00288, step time: 0.02937
model: lmc, epoch: [10], step: [269/1581], batch loss: 1.54867, batch accuracy: 84.38, data load time: 0.00803, step time: 0.02005
model: mc, epoch: [10], step: [269/1581], batch loss: 1.58448, batch accuracy: 81.25, data load time: 0.00803, step time: 0.02005
model: lmc, epoch: [10], step: [279/1581], batch loss: 1.52624, batch accuracy: 93.75, data load time: 0.00029, step time: 0.01802
model: mc, epoch: [10], step: [279/1581], batch loss: 1.58399, batch accuracy: 84.38, data load time: 0.00029, step time: 0.01802
model: lmc, epoch: [10], step: [289/1581], batch loss: 1.50185, batch accuracy: 93.75, data load time: 0.00029, step time: 0.01960
model: mc, epoch: [10], step: [289/1581], batch loss: 1.51435, batch accuracy: 90.62, data load time: 0.00029, step time: 0.01960
model: lmc, epoch: [10], step: [299/1581], batch loss: 1.53603, batch accuracy: 84.38, data load time: 0.00749, step time: 0.02113
model: mc, epoch: [10], step: [299/1581], batch loss: 1.52815, batch accuracy: 84.38, data load time: 0.00749, step time: 0.02113
model: lmc, epoch: [10], step: [309/1581], batch loss: 1.59355, batch accuracy: 84.38, data load time: 0.00033, step time: 0.01830
model: mc, epoch: [10], step: [309/1581], batch loss: 1.65270, batch accuracy: 75.00, data load time: 0.00033, step time: 0.01830
model: lmc, epoch: [10], step: [319/1581], batch loss: 1.57290, batch accuracy: 78.12, data load time: 0.00031, step time: 0.02615
model: mc, epoch: [10], step: [319/1581], batch loss: 1.58596, batch accuracy: 84.38, data load time: 0.00031, step time: 0.02615
model: lmc, epoch: [10], step: [329/1581], batch loss: 1.52550, batch accuracy: 90.62, data load time: 0.00791, step time: 0.02023
model: mc, epoch: [10], step: [329/1581], batch loss: 1.74402, batch accuracy: 71.88, data load time: 0.00791, step time: 0.02023
model: lmc, epoch: [10], step: [339/1581], batch loss: 1.55449, batch accuracy: 90.62, data load time: 0.00030, step time: 0.02853
model: mc, epoch: [10], step: [339/1581], batch loss: 1.71025, batch accuracy: 68.75, data load time: 0.00030, step time: 0.02853
model: lmc, epoch: [10], step: [349/1581], batch loss: 1.56366, batch accuracy: 84.38, data load time: 0.00800, step time: 0.02039
model: mc, epoch: [10], step: [349/1581], batch loss: 1.76175, batch accuracy: 50.00, data load time: 0.00800, step time: 0.02039
model: lmc, epoch: [10], step: [359/1581], batch loss: 1.51196, batch accuracy: 90.62, data load time: 0.00798, step time: 0.02050
model: mc, epoch: [10], step: [359/1581], batch loss: 1.56489, batch accuracy: 87.50, data load time: 0.00798, step time: 0.02050
model: lmc, epoch: [10], step: [369/1581], batch loss: 1.49068, batch accuracy: 93.75, data load time: 0.00029, step time: 0.02045
model: mc, epoch: [10], step: [369/1581], batch loss: 1.49146, batch accuracy: 93.75, data load time: 0.00029, step time: 0.02045
model: lmc, epoch: [10], step: [379/1581], batch loss: 1.61880, batch accuracy: 81.25, data load time: 0.00031, step time: 0.02843
model: mc, epoch: [10], step: [379/1581], batch loss: 1.73067, batch accuracy: 62.50, data load time: 0.00031, step time: 0.02843
model: lmc, epoch: [10], step: [389/1581], batch loss: 1.51817, batch accuracy: 90.62, data load time: 0.00033, step time: 0.01830
model: mc, epoch: [10], step: [389/1581], batch loss: 1.71760, batch accuracy: 62.50, data load time: 0.00033, step time: 0.01830
model: lmc, epoch: [10], step: [399/1581], batch loss: 1.50960, batch accuracy: 93.75, data load time: 0.00643, step time: 0.02005
model: mc, epoch: [10], step: [399/1581], batch loss: 1.54839, batch accuracy: 84.38, data load time: 0.00643, step time: 0.02005
model: lmc, epoch: [10], step: [409/1581], batch loss: 1.54906, batch accuracy: 84.38, data load time: 0.00772, step time: 0.02034
model: mc, epoch: [10], step: [409/1581], batch loss: 1.60088, batch accuracy: 78.12, data load time: 0.00772, step time: 0.02034
model: lmc, epoch: [10], step: [419/1581], batch loss: 1.53435, batch accuracy: 87.50, data load time: 0.00030, step time: 0.02521
model: mc, epoch: [10], step: [419/1581], batch loss: 1.63069, batch accuracy: 71.88, data load time: 0.00030, step time: 0.02521
model: lmc, epoch: [10], step: [429/1581], batch loss: 1.58326, batch accuracy: 81.25, data load time: 0.00029, step time: 0.02515
model: mc, epoch: [10], step: [429/1581], batch loss: 1.62469, batch accuracy: 75.00, data load time: 0.00029, step time: 0.02515
model: lmc, epoch: [10], step: [439/1581], batch loss: 1.49436, batch accuracy: 96.88, data load time: 0.00029, step time: 0.01821
model: mc, epoch: [10], step: [439/1581], batch loss: 1.59994, batch accuracy: 75.00, data load time: 0.00029, step time: 0.01821
model: lmc, epoch: [10], step: [449/1581], batch loss: 1.60005, batch accuracy: 78.12, data load time: 0.00470, step time: 0.02097
model: mc, epoch: [10], step: [449/1581], batch loss: 1.60761, batch accuracy: 81.25, data load time: 0.00470, step time: 0.02097
model: lmc, epoch: [10], step: [459/1581], batch loss: 1.61091, batch accuracy: 71.88, data load time: 0.00030, step time: 0.02038
model: mc, epoch: [10], step: [459/1581], batch loss: 1.65748, batch accuracy: 65.62, data load time: 0.00030, step time: 0.02038
model: lmc, epoch: [10], step: [469/1581], batch loss: 1.48415, batch accuracy: 96.88, data load time: 0.00032, step time: 0.01834
model: mc, epoch: [10], step: [469/1581], batch loss: 1.56036, batch accuracy: 81.25, data load time: 0.00032, step time: 0.01834
model: lmc, epoch: [10], step: [479/1581], batch loss: 1.52087, batch accuracy: 87.50, data load time: 0.00030, step time: 0.01915
model: mc, epoch: [10], step: [479/1581], batch loss: 1.56980, batch accuracy: 81.25, data load time: 0.00030, step time: 0.01915
model: lmc, epoch: [10], step: [489/1581], batch loss: 1.52625, batch accuracy: 87.50, data load time: 0.00056, step time: 0.02047
model: mc, epoch: [10], step: [489/1581], batch loss: 1.57623, batch accuracy: 78.12, data load time: 0.00056, step time: 0.02047
model: lmc, epoch: [10], step: [499/1581], batch loss: 1.58134, batch accuracy: 81.25, data load time: 0.00033, step time: 0.01949
model: mc, epoch: [10], step: [499/1581], batch loss: 1.63656, batch accuracy: 71.88, data load time: 0.00033, step time: 0.01949
model: lmc, epoch: [10], step: [509/1581], batch loss: 1.52682, batch accuracy: 90.62, data load time: 0.00030, step time: 0.01855
model: mc, epoch: [10], step: [509/1581], batch loss: 1.54021, batch accuracy: 84.38, data load time: 0.00030, step time: 0.01855
model: lmc, epoch: [10], step: [519/1581], batch loss: 1.57563, batch accuracy: 87.50, data load time: 0.00713, step time: 0.02006
model: mc, epoch: [10], step: [519/1581], batch loss: 1.59020, batch accuracy: 84.38, data load time: 0.00713, step time: 0.02006
model: lmc, epoch: [10], step: [529/1581], batch loss: 1.52537, batch accuracy: 87.50, data load time: 0.00041, step time: 0.01943
model: mc, epoch: [10], step: [529/1581], batch loss: 1.58689, batch accuracy: 78.12, data load time: 0.00041, step time: 0.01943
model: lmc, epoch: [10], step: [539/1581], batch loss: 1.54155, batch accuracy: 87.50, data load time: 0.00028, step time: 0.01810
model: mc, epoch: [10], step: [539/1581], batch loss: 1.58922, batch accuracy: 81.25, data load time: 0.00028, step time: 0.01810
model: lmc, epoch: [10], step: [549/1581], batch loss: 1.53841, batch accuracy: 84.38, data load time: 0.00028, step time: 0.02810
model: mc, epoch: [10], step: [549/1581], batch loss: 1.58177, batch accuracy: 78.12, data load time: 0.00028, step time: 0.02810
model: lmc, epoch: [10], step: [559/1581], batch loss: 1.51832, batch accuracy: 90.62, data load time: 0.00029, step time: 0.01887
model: mc, epoch: [10], step: [559/1581], batch loss: 1.63664, batch accuracy: 81.25, data load time: 0.00029, step time: 0.01887
model: lmc, epoch: [10], step: [569/1581], batch loss: 1.61878, batch accuracy: 81.25, data load time: 0.00032, step time: 0.01816
model: mc, epoch: [10], step: [569/1581], batch loss: 1.67557, batch accuracy: 71.88, data load time: 0.00032, step time: 0.01816
model: lmc, epoch: [10], step: [579/1581], batch loss: 1.53394, batch accuracy: 90.62, data load time: 0.00033, step time: 0.01824
model: mc, epoch: [10], step: [579/1581], batch loss: 1.68647, batch accuracy: 68.75, data load time: 0.00033, step time: 0.01824
model: lmc, epoch: [10], step: [589/1581], batch loss: 1.50022, batch accuracy: 90.62, data load time: 0.00502, step time: 0.01906
model: mc, epoch: [10], step: [589/1581], batch loss: 1.51987, batch accuracy: 90.62, data load time: 0.00502, step time: 0.01906
model: lmc, epoch: [10], step: [599/1581], batch loss: 1.55547, batch accuracy: 87.50, data load time: 0.00030, step time: 0.01840
model: mc, epoch: [10], step: [599/1581], batch loss: 1.64729, batch accuracy: 75.00, data load time: 0.00030, step time: 0.01840
model: lmc, epoch: [10], step: [609/1581], batch loss: 1.63956, batch accuracy: 81.25, data load time: 0.00032, step time: 0.01886
model: mc, epoch: [10], step: [609/1581], batch loss: 1.57475, batch accuracy: 81.25, data load time: 0.00032, step time: 0.01886
model: lmc, epoch: [10], step: [619/1581], batch loss: 1.54763, batch accuracy: 84.38, data load time: 0.00031, step time: 0.02899
model: mc, epoch: [10], step: [619/1581], batch loss: 1.57399, batch accuracy: 81.25, data load time: 0.00031, step time: 0.02899
model: lmc, epoch: [10], step: [629/1581], batch loss: 1.49802, batch accuracy: 90.62, data load time: 0.00032, step time: 0.02874
model: mc, epoch: [10], step: [629/1581], batch loss: 1.51021, batch accuracy: 90.62, data load time: 0.00032, step time: 0.02874
model: lmc, epoch: [10], step: [639/1581], batch loss: 1.56294, batch accuracy: 84.38, data load time: 0.00030, step time: 0.02738
model: mc, epoch: [10], step: [639/1581], batch loss: 1.62041, batch accuracy: 78.12, data load time: 0.00030, step time: 0.02738
model: lmc, epoch: [10], step: [649/1581], batch loss: 1.51185, batch accuracy: 90.62, data load time: 0.00029, step time: 0.03080
model: mc, epoch: [10], step: [649/1581], batch loss: 1.62091, batch accuracy: 84.38, data load time: 0.00029, step time: 0.03080
model: lmc, epoch: [10], step: [659/1581], batch loss: 1.58473, batch accuracy: 87.50, data load time: 0.00029, step time: 0.01799
model: mc, epoch: [10], step: [659/1581], batch loss: 1.70146, batch accuracy: 78.12, data load time: 0.00029, step time: 0.01799
model: lmc, epoch: [10], step: [669/1581], batch loss: 1.59917, batch accuracy: 78.12, data load time: 0.00028, step time: 0.01808
model: mc, epoch: [10], step: [669/1581], batch loss: 1.69690, batch accuracy: 65.62, data load time: 0.00028, step time: 0.01808
model: lmc, epoch: [10], step: [679/1581], batch loss: 1.62635, batch accuracy: 81.25, data load time: 0.00036, step time: 0.02594
model: mc, epoch: [10], step: [679/1581], batch loss: 1.72311, batch accuracy: 59.38, data load time: 0.00036, step time: 0.02594
model: lmc, epoch: [10], step: [689/1581], batch loss: 1.57288, batch accuracy: 84.38, data load time: 0.00030, step time: 0.01999
model: mc, epoch: [10], step: [689/1581], batch loss: 1.66440, batch accuracy: 75.00, data load time: 0.00030, step time: 0.01999
model: lmc, epoch: [10], step: [699/1581], batch loss: 1.60226, batch accuracy: 87.50, data load time: 0.00028, step time: 0.01953
model: mc, epoch: [10], step: [699/1581], batch loss: 1.62477, batch accuracy: 75.00, data load time: 0.00028, step time: 0.01953
model: lmc, epoch: [10], step: [709/1581], batch loss: 1.62915, batch accuracy: 78.12, data load time: 0.00030, step time: 0.01799
model: mc, epoch: [10], step: [709/1581], batch loss: 1.56902, batch accuracy: 78.12, data load time: 0.00030, step time: 0.01799
model: lmc, epoch: [10], step: [719/1581], batch loss: 1.62199, batch accuracy: 78.12, data load time: 0.00076, step time: 0.01968
model: mc, epoch: [10], step: [719/1581], batch loss: 1.79019, batch accuracy: 65.62, data load time: 0.00076, step time: 0.01968
model: lmc, epoch: [10], step: [729/1581], batch loss: 1.52971, batch accuracy: 87.50, data load time: 0.00028, step time: 0.01910
model: mc, epoch: [10], step: [729/1581], batch loss: 1.53836, batch accuracy: 84.38, data load time: 0.00028, step time: 0.01910
